/NM4/D X,/NM4/D Y,/NM2/D X,/NM2/D Y
1.446574887744193e-09,-0.009263132833005313,1.446574887744193e-09,0.05466487750063683
1.447189552193747e-09,-0.009139903778163041,1.447189552193747e-09,0.05632377772709372
1.44773259217424e-09,-0.008964299257728358,1.44773259217424e-09,0.05747715194705892
1.448234034581585e-09,-0.008760726455745936,1.448234034581585e-09,0.05818824087561812
1.448731860958513e-09,-0.008525258320282664,1.448731860958513e-09,0.05853584743027007
1.449256898801266e-09,-0.008199036145904229,1.449256898801266e-09,0.05851447306025254
1.449775237885766e-09,-0.007755932853470562,1.449775237885766e-09,0.0584168169772009
1.450281703505701e-09,-0.007122025552299805,1.450281703505701e-09,0.05885243735931911
1.450709867264086e-09,-0.006331068009065697,1.450709867264086e-09,0.05925985880708187
1.451177150627699e-09,-0.005143749093207461,1.451177150627699e-09,0.05891422842675447
1.451669420053828e-09,-0.003542456694932266,1.451669420053828e-09,0.05800944937417435
1.452095615343449e-09,-0.002067762006521576,1.452095615343449e-09,0.05700382418186257
1.452533482678034e-09,-0.0008743707558007061,1.452533482678034e-09,0.05583006222947699
1.452898442600513e-09,-7.745753269807268e-05,1.452898442600513e-09,0.05466302471181529
1.453266806417784e-09,0.000984146530230481,1.453266806417784e-09,0.05326030204672898
1.453711315097621e-09,0.002537802059789689,1.453711315097621e-09,0.05123161151945003
1.454094694712002e-09,0.003955488569029155,1.454094694712002e-09,0.04919416026737766
1.454446975436232e-09,0.005296066925356174,1.454446975436232e-09,0.04711475404272245
1.45481532682583e-09,0.006736167057234241,1.45481532682583e-09,0.04475611849826184
1.455333894645162e-09,0.008905607798592433,1.455333894645162e-09,0.04116335662896107
1.455842708912592e-09,0.01122405424406155,1.455842708912592e-09,0.03735539363774062
1.456264165894739e-09,0.01325141780554255,1.456264165894739e-09,0.0340212012781867
1.456712341754998e-09,0.01544247155514661,1.456712341754998e-09,0.03033005153528681
1.457236268403322e-09,0.01800401120601823,1.457236268403322e-09,0.02586548168506474
1.457825708503119e-09,0.02082031089295521,1.457825708503119e-09,0.02070992955486741
1.458479302302638e-09,0.02373968067788675,1.458479302302638e-09,0.01494813535205726
1.459196383999213e-09,0.02663877848886979,1.459196383999213e-09,0.008705297770259194
1.46000057396027e-09,0.02947894163737603,1.46000057396027e-09,0.002014806129169048
1.460687117182577e-09,0.03160258504849571,1.460687117182577e-09,-0.003319531907876412
1.461349326721177e-09,0.03341340458221917,1.461349326721177e-09,-0.00808674335599632
1.461902101440751e-09,0.03476693459104988,1.461902101440751e-09,-0.01171860582207194
1.462351958075824e-09,0.03575863543270633,1.462351958075824e-09,-0.01432141908490438
1.462810014783182e-09,0.0366756456822059,1.462810014783182e-09,-0.01663426248839977
1.463460273071486e-09,0.0377873616151638,1.463460273071486e-09,-0.0192433227624745
1.464097679998247e-09,0.0385961861151817,1.464097679998247e-09,-0.02109772020590763
1.4646564409084e-09,0.03900103230091927,1.4646564409084e-09,-0.02228087147635154
1.465219440534082e-09,0.03904316439401734,1.465219440534082e-09,-0.02301236654502837
1.465879974477321e-09,0.03851699928544451,1.465879974477321e-09,-0.0232122719324014
1.466521114076986e-09,0.03731579802306496,1.466521114076986e-09,-0.02262183003144856
1.467092080766079e-09,0.03569004388083538,1.467092080766079e-09,-0.02140622203410845
1.467616570977017e-09,0.03382306321153911,1.467616570977017e-09,-0.01973392243774515
1.468149549969954e-09,0.03172952279069214,1.468149549969954e-09,-0.01755831606732832
1.468691761125551e-09,0.02961833729240543,1.468691761125551e-09,-0.0148845362791126
1.469260244388763e-09,0.02746815577005983,1.469260244388763e-09,-0.01162498388812321
1.469795644841904e-09,0.02535754104943894,1.469795644841904e-09,-0.008328423714487568
1.47031520135367e-09,0.02329554745485332,1.47031520135367e-09,-0.005509394459383782
1.47073193793126e-09,0.02168432719322399,1.47073193793126e-09,-0.004616489850823059
1.471057163356354e-09,0.02043260567965259,1.471057163356354e-09,-0.004171257902550865
1.471433598547435e-09,0.01893585611334747,1.471433598547435e-09,-0.00264205297314387
1.471814376546328e-09,0.01736100589684898,1.471814376546328e-09,-0.0007239599164140728
1.47217744901261e-09,0.0158189808836949,1.47217744901261e-09,0.001117314251361433
1.472586129758708e-09,0.01405710414641619,1.472586129758708e-09,0.003402785106656144
1.473078908198951e-09,0.01193497272568446,1.473078908198951e-09,0.006373765554169682
1.473570864680404e-09,0.009846144203416202,1.473570864680404e-09,0.009571147595165464
1.474030473233206e-09,0.007936667071187033,1.474030473233206e-09,0.01266248761226695
1.474538579664747e-09,0.005909957934802056,1.474538579664747e-09,0.01609669379165816
1.475127157560238e-09,0.003687610476304271,1.475127157560238e-09,0.02003791102716317
1.475763202096531e-09,0.001462768258825713,1.475763202096531e-09,0.02417959019591497
1.476499322808997e-09,-0.0008472256361647399,1.476499322808997e-09,0.02874758289626903
1.477309423349076e-09,-0.003069789616820426,1.477309423349076e-09,0.03349054276186694
1.478123942972764e-09,-0.004972552818837524,1.478123942972764e-09,0.0379779474756673
1.478941835808919e-09,-0.00657570245360316,1.478941835808919e-09,0.04222262961149069
1.479706089887726e-09,-0.007772464798922961,1.479706089887726e-09,0.04588907975180389
1.48038569281656e-09,-0.008566635776939094,1.48038569281656e-09,0.04881118040275265
1.480979986518075e-09,-0.009032602035279743,1.480979986518075e-09,0.05105657656970482
1.481460382056565e-09,-0.009246322561702023,1.481460382056565e-09,0.05271791659103404
